                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                0.54173,                0.30214,                0.99317,                 0.9772,                0.99598,                0.98811,                0.87807,                0.60298,                0.32535,                 1.1049,               0.001214,               0.001214,               0.001214
                    155,                0.57297,                0.31267,                0.97898,                0.97707,                0.98931,                0.98856,                0.88112,                0.61461,                0.33166,                 1.1137,              0.0012125,              0.0012125,              0.0012125
                    156,                 0.5852,                0.31677,                 1.0157,                0.97082,                0.98926,                0.98967,                0.86864,                0.61076,                0.33409,                 1.1206,              0.0012111,              0.0012111,              0.0012111
                    157,                0.55515,                  0.303,                0.98305,                0.96827,                0.98936,                0.98744,                0.86928,                0.60935,                 0.3313,                 1.1226,              0.0012097,              0.0012097,              0.0012097
                    158,                0.53705,                0.29317,                0.98467,                0.96546,                0.98851,                0.98642,                0.87915,                0.62223,                0.33886,                 1.1282,              0.0012083,              0.0012083,              0.0012083
                    159,                0.56902,                0.30357,                0.97914,                0.95947,                 0.9892,                0.98744,                0.87495,                0.64325,                0.34254,                 1.1402,              0.0012069,              0.0012069,              0.0012069
                    160,                0.58401,                0.31747,                 1.0089,                0.97009,                0.98949,                0.99011,                0.88591,                0.62218,                0.32546,                 1.1289,              0.0012055,              0.0012055,              0.0012055
                    161,                0.53013,                0.28496,                0.96468,                0.95203,                 0.9973,                0.98958,                0.88115,                0.62491,                0.33956,                 1.1345,              0.0012041,              0.0012041,              0.0012041
                    162,                0.52948,                 0.2866,                0.96205,                0.97439,                0.98611,                0.98703,                0.86607,                0.65522,                0.34784,                 1.1519,              0.0012026,              0.0012026,              0.0012026
                    163,                0.55105,                0.29797,                 1.0099,                 0.9763,                0.98611,                0.98785,                 0.8695,                0.63104,                0.33527,                 1.1134,              0.0012012,              0.0012012,              0.0012012
                    164,                0.58744,                0.31459,                 1.0067,                0.97639,                0.97627,                0.98552,                0.87954,                0.61668,                0.32608,                 1.1278,              0.0011998,              0.0011998,              0.0011998
                    165,                0.57215,                0.30139,                0.98789,                0.96724,                0.97556,                0.98642,                  0.881,                0.61043,                0.33147,                 1.1082,              0.0011984,              0.0011984,              0.0011984
                    166,                0.56466,                0.30033,                0.97161,                0.96191,                0.97504,                 0.9851,                0.88856,                0.59559,                0.33778,                 1.0924,               0.001197,               0.001197,               0.001197
                    167,                0.56376,                0.30769,                0.98996,                0.97488,                0.98851,                0.98659,                0.86427,                0.60189,                0.33975,                 1.1175,              0.0011956,              0.0011956,              0.0011956
                    168,                0.54503,                 0.3101,                0.97794,                0.97629,                0.97462,                0.98613,                0.86744,                0.60017,                0.33097,                 1.1167,              0.0011942,              0.0011942,              0.0011942
                    169,                0.53933,                 0.2978,                0.96991,                0.98191,                0.97462,                0.98635,                0.87728,                0.63881,                0.36078,                 1.1448,              0.0011927,              0.0011927,              0.0011927
                    170,                0.59319,                0.31825,                 1.0091,                0.95436,                0.97574,                0.98556,                0.86846,                0.61392,                0.33975,                 1.1207,              0.0011913,              0.0011913,              0.0011913
                    171,                0.57753,                0.30475,                0.98789,                0.96016,                0.97617,                0.98721,                0.88048,                0.62355,                0.35836,                 1.1147,              0.0011899,              0.0011899,              0.0011899
                    172,                 0.5674,                0.30566,                 0.9962,                0.97582,                0.97572,                0.98958,                0.87723,                0.62587,                0.32736,                 1.1243,              0.0011885,              0.0011885,              0.0011885
                    173,                0.54216,                0.29441,                0.97051,                0.97302,                0.98955,                0.98889,                0.86776,                 0.6367,                0.33411,                 1.1502,              0.0011871,              0.0011871,              0.0011871
                    174,                0.56484,                0.30867,                0.97753,                 0.9854,                0.97252,                0.98675,                0.87218,                0.62872,                0.37299,                 1.1329,              0.0011857,              0.0011857,              0.0011857
                    175,                0.54684,                0.30829,                0.97584,                0.97521,                0.99147,                0.98811,                 0.8795,                0.61059,                0.31955,                 1.1128,              0.0011843,              0.0011843,              0.0011843
                    176,                 0.5394,                0.29868,                0.97736,                0.97466,                0.97529,                0.98802,                0.86868,                0.63845,                0.32916,                 1.1324,              0.0011828,              0.0011828,              0.0011828
                    177,                 0.5487,                0.30354,                0.96399,                0.97542,                0.97499,                0.98836,                0.86702,                0.64783,                0.34509,                 1.1357,              0.0011814,              0.0011814,              0.0011814
                    178,                0.51549,                0.27734,                0.95825,                0.97376,                0.98559,                0.98918,                0.86987,                0.62351,                0.33826,                 1.1044,                0.00118,                0.00118,                0.00118
                    179,                0.55186,                 0.2972,                0.99815,                0.98071,                0.97703,                0.98969,                0.88653,                0.58922,                0.32986,                 1.0846,              0.0011786,              0.0011786,              0.0011786
                    180,                0.55597,                0.32267,                0.99958,                0.97991,                0.98851,                0.98949,                0.88743,                0.58652,                0.35555,                 1.0888,              0.0011772,              0.0011772,              0.0011772
                    181,                0.54284,                0.29406,                 1.0197,                0.97681,                0.98851,                0.98908,                 0.8839,                0.60605,                0.34642,                 1.1154,              0.0011758,              0.0011758,              0.0011758
                    182,                0.53935,                0.28194,                 0.9629,                0.98024,                0.97836,                0.98847,                0.87252,                 0.5912,                0.33184,                 1.1023,              0.0011744,              0.0011744,              0.0011744
                    183,                0.53807,                0.27806,                0.97344,                0.98242,                0.97462,                0.98766,                0.86717,                0.62093,                0.33745,                 1.1247,              0.0011729,              0.0011729,              0.0011729
                    184,                0.56694,                0.29706,                 1.0126,                0.98198,                0.97462,                0.98098,                0.86462,                0.62738,                0.34224,                 1.1134,              0.0011715,              0.0011715,              0.0011715
                    185,                0.55821,                0.28605,                0.99149,                0.98244,                0.98851,                0.98003,                0.84752,                0.65865,                0.36242,                 1.1452,              0.0011701,              0.0011701,              0.0011701
                    186,                0.56192,                0.28897,                0.98504,                0.98194,                0.98851,                0.98491,                0.86457,                0.59498,                0.33195,                 1.1107,              0.0011687,              0.0011687,              0.0011687
                    187,                0.56814,                0.29589,                0.98378,                0.97748,                0.98918,                0.98744,                0.85466,                0.65101,                0.34193,                 1.1279,              0.0011673,              0.0011673,              0.0011673
                    188,                0.56455,                0.28691,                0.97237,                 0.9837,                0.99015,                0.98811,                0.86971,                0.63021,                0.33021,                 1.1176,              0.0011659,              0.0011659,              0.0011659
                    189,                0.53309,                0.28406,                0.97781,                 0.9787,                0.99012,                0.99044,                0.87472,                 0.6317,                 0.3207,                 1.1379,              0.0011644,              0.0011644,              0.0011644
                    190,                0.56072,                0.29734,                0.99072,                0.97713,                0.99502,                0.99089,                0.88333,                0.62704,                0.32647,                 1.1328,               0.001163,               0.001163,               0.001163
                    191,                0.54494,                0.28739,                0.96916,                0.98479,                 0.9901,                0.99122,                0.88057,                0.61888,                0.32692,                 1.1283,              0.0011616,              0.0011616,              0.0011616
                    192,                 0.5577,                0.29212,                 1.0123,                0.96936,                0.99726,                  0.992,                0.88157,                0.60654,                0.32338,                 1.1359,              0.0011602,              0.0011602,              0.0011602
                    193,                0.53255,                0.27881,                0.95511,                0.97634,                0.98609,                0.99084,                 0.8839,                0.60472,                0.33025,                 1.1258,              0.0011588,              0.0011588,              0.0011588
                    194,                0.57453,                0.29955,                0.97905,                0.98632,                0.98851,                0.99057,                0.88347,                0.62856,                0.33943,                 1.1382,              0.0011574,              0.0011574,              0.0011574
                    195,                 0.5378,                0.28505,                0.96223,                0.98671,                0.98851,                0.98908,                0.88378,                0.60356,                0.34996,                 1.1125,               0.001156,               0.001156,               0.001156
                    196,                0.53353,                0.28334,                0.93467,                0.98304,                0.98851,                0.99015,                0.88581,                0.62177,                0.35831,                 1.1242,              0.0011545,              0.0011545,              0.0011545
                    197,                0.54336,                0.29359,                0.99146,                0.97969,                0.98851,                0.98884,                0.88927,                0.58423,                0.33583,                 1.0904,              0.0011531,              0.0011531,              0.0011531
                    198,                0.54094,                 0.2846,                0.97359,                0.98047,                0.98932,                0.98967,                0.87777,                0.62981,                0.31468,                  1.129,              0.0011517,              0.0011517,              0.0011517
                    199,                0.51564,                0.27439,                0.98281,                0.98037,                0.98851,                0.98918,                0.89534,                0.61039,                0.30696,                 1.1139,              0.0011503,              0.0011503,              0.0011503
                    200,                0.53065,                0.28797,                0.96575,                 0.9753,                0.99223,                0.98811,                0.89295,                  0.629,                0.33535,                  1.154,              0.0011489,              0.0011489,              0.0011489
                    201,                0.52495,                0.29764,                0.95046,                0.97682,                 0.9886,                0.98811,                0.89587,                0.58927,                0.32014,                 1.1097,              0.0011475,              0.0011475,              0.0011475
                    202,                0.54631,                0.29775,                0.99175,                0.98136,                0.99021,                0.98811,                0.89132,                0.61322,                0.34569,                 1.1166,              0.0011461,              0.0011461,              0.0011461
                    203,                0.51471,                0.28532,                0.97426,                0.98002,                0.99765,                0.98933,                0.86648,                0.62058,                0.32586,                 1.1254,              0.0011446,              0.0011446,              0.0011446
                    204,                0.54271,                0.30186,                0.98057,                0.97579,                0.99825,                0.99011,                 0.8737,                0.62576,                0.31485,                 1.1232,              0.0011432,              0.0011432,              0.0011432
                    205,                 0.5472,                0.29495,                0.98038,                0.97672,                0.98611,                0.98913,                0.88444,                0.58385,                0.31326,                 1.0849,              0.0011418,              0.0011418,              0.0011418
                    206,                  0.532,                 0.2852,                0.98008,                0.97861,                      1,                0.98811,                0.87301,                0.62127,                0.33947,                 1.1144,              0.0011404,              0.0011404,              0.0011404
                    207,                0.52305,                0.28499,                0.96282,                0.98118,                      1,                0.98811,                 0.8548,                0.64171,                0.33933,                 1.1398,               0.001139,               0.001139,               0.001139
                    208,                0.52323,                0.28971,                0.98869,                0.97556,                0.99656,                0.98933,                0.87325,                0.60713,                0.32063,                 1.1274,              0.0011376,              0.0011376,              0.0011376
                    209,                0.51697,                0.27161,                0.96248,                0.97172,                0.99598,                0.98913,                0.88164,                 0.6109,                0.32248,                 1.1101,              0.0011362,              0.0011362,              0.0011362
                    210,                0.51906,                0.27597,                0.95811,                0.98188,                0.99526,                0.98967,                0.88717,                0.59105,                0.31775,                 1.0986,              0.0011347,              0.0011347,              0.0011347
                    211,                0.55672,                0.30491,                0.98811,                 0.9795,                      1,                0.98744,                0.87544,                0.58542,                0.32464,                   1.08,              0.0011333,              0.0011333,              0.0011333
                    212,                0.51902,                0.28492,                0.97879,                0.97955,                      1,                0.98778,                0.87977,                 0.6087,                0.31343,                 1.0924,              0.0011319,              0.0011319,              0.0011319
                    213,                0.52896,                0.27932,                 0.9563,                0.98186,                      1,                0.98778,                0.87825,                0.60718,                0.30626,                  1.115,              0.0011305,              0.0011305,              0.0011305
                    214,                0.52689,                0.27757,                 0.9426,                0.97904,                 0.9995,                  0.992,                0.88615,                0.60247,                0.30385,                  1.111,              0.0011291,              0.0011291,              0.0011291
                    215,                0.53361,                0.28006,                0.96003,                0.97838,                0.99197,                  0.992,                 0.8726,                0.63302,                0.31415,                 1.1337,              0.0011277,              0.0011277,              0.0011277
                    216,                0.53993,                0.28648,                0.96098,                 0.9834,                0.98972,                0.99011,                0.88041,                 0.5981,                0.31739,                  1.082,              0.0011263,              0.0011263,              0.0011263
                    217,                0.51834,                0.27448,                 0.9648,                0.98361,                0.99043,                0.99011,                0.87675,                0.59729,                0.31508,                 1.0992,              0.0011248,              0.0011248,              0.0011248
                    218,                0.53306,                0.28598,                0.95729,                0.98062,                0.98946,                0.99044,                 0.8721,                0.63355,                0.32934,                 1.1445,              0.0011234,              0.0011234,              0.0011234
                    219,                0.51171,                0.28153,                0.95283,                0.97825,                0.98851,                0.98884,                0.86543,                 0.6085,                 0.3217,                 1.1151,               0.001122,               0.001122,               0.001122
                    220,                0.53161,                0.28291,                0.97727,                0.97915,                      1,                0.98856,                0.88933,                0.60013,                 0.3073,                  1.107,              0.0011206,              0.0011206,              0.0011206
                    221,                0.54961,                0.28937,                0.97094,                0.98014,                      1,                0.99011,                0.87497,                0.62371,                0.30177,                 1.1243,              0.0011192,              0.0011192,              0.0011192
                    222,                0.54409,                0.29231,                0.96037,                0.97721,                      1,                0.99044,                0.88496,                0.57995,                0.30006,                 1.1039,              0.0011178,              0.0011178,              0.0011178
                    223,                0.54147,                0.28536,                0.97128,                0.97743,                  0.991,                0.99044,                0.88601,                0.57555,                0.31094,                 1.0817,              0.0011163,              0.0011163,              0.0011163
                    224,                0.52882,                0.26955,                0.97458,                0.97992,                0.98933,                0.99044,                0.87332,                0.58549,                0.31028,                  1.082,              0.0011149,              0.0011149,              0.0011149
                    225,                0.53284,                0.27836,                0.98427,                0.96783,                0.98958,                0.98551,                0.88669,                0.61223,                0.32883,                 1.1069,              0.0011135,              0.0011135,              0.0011135
                    226,                0.53327,                0.28953,                0.97977,                0.96876,                0.98971,                0.98807,                0.88976,                0.58755,                0.32687,                 1.0915,              0.0011121,              0.0011121,              0.0011121
                    227,                0.51824,                 0.2781,                0.95382,                0.97504,                0.99231,                0.98778,                 0.8824,                0.60655,                 0.3083,                 1.1198,              0.0011107,              0.0011107,              0.0011107
                    228,                0.52953,                0.28511,                0.97649,                0.97462,                0.99778,                0.98889,                0.88213,                0.58626,                 0.3049,                  1.093,              0.0011093,              0.0011093,              0.0011093
                    229,                0.53783,                 0.2899,                0.94963,                0.98045,                0.99082,                0.98856,                0.88799,                 0.5988,                0.31186,                 1.1182,              0.0011079,              0.0011079,              0.0011079
                    230,                0.50678,                0.28232,                0.93902,                0.96863,                      1,                0.98967,                0.87001,                0.61573,                0.33253,                 1.1488,              0.0011064,              0.0011064,              0.0011064
                    231,                0.50857,                0.27743,                 0.9491,                0.97204,                      1,                0.99089,                0.87332,                0.62118,                 0.3291,                 1.1125,               0.001105,               0.001105,               0.001105
                    232,                0.50399,                 0.2732,                0.95787,                0.97909,                      1,                0.99089,                0.88218,                0.61076,                 0.3153,                 1.1008,              0.0011036,              0.0011036,              0.0011036
                    233,                0.51116,                 0.2767,                0.94679,                0.97853,                0.99147,                0.99011,                0.87535,                0.63067,                0.32103,                 1.1179,              0.0011022,              0.0011022,              0.0011022
                    234,                0.50677,                0.28225,                0.96963,                0.98014,                0.98721,                0.98889,                0.88365,                0.60475,                0.31323,                 1.1057,              0.0011008,              0.0011008,              0.0011008
                    235,                 0.5096,                0.27345,                0.98091,                0.97507,                0.99884,                0.98967,                0.88471,                0.59268,                0.29585,                 1.1058,              0.0010994,              0.0010994,              0.0010994
                    236,                0.50512,                0.26656,                0.95979,                0.98389,                0.98946,                0.99011,                0.87475,                0.62545,                0.31706,                 1.1316,               0.001098,               0.001098,               0.001098
                    237,                0.54182,                0.29018,                0.96387,                0.98271,                0.98921,                0.99011,                0.87593,                0.62922,                0.34091,                 1.1319,              0.0010965,              0.0010965,              0.0010965
                    238,                0.52108,                0.29027,                 0.9933,                0.98066,                0.98929,                0.98889,                0.88587,                0.59207,                0.31996,                 1.0902,              0.0010951,              0.0010951,              0.0010951
                    239,                0.51202,                0.27338,                0.96101,                0.98134,                0.98938,                0.98933,                0.88235,                0.61299,                0.31823,                 1.1094,              0.0010937,              0.0010937,              0.0010937
                    240,                0.51844,                0.27752,                0.93868,                0.98178,                0.98906,                0.98967,                0.87221,                0.60741,                0.31875,                 1.1094,              0.0010923,              0.0010923,              0.0010923
                    241,                0.53382,                0.28675,                0.97155,                0.98141,                0.98931,                0.99089,                0.90088,                0.60518,                0.30504,                 1.0977,              0.0010909,              0.0010909,              0.0010909
                    242,                0.50712,                0.26928,                 0.9543,                0.96483,                 0.9922,                0.99069,                 0.8959,                0.58827,                0.31086,                  1.069,              0.0010895,              0.0010895,              0.0010895
                    243,                0.49252,                0.26792,                0.92724,                0.96211,                0.99094,                 0.9888,                0.89388,                0.59295,                0.33075,                 1.0826,              0.0010881,              0.0010881,              0.0010881
                    244,                0.51245,                0.27093,                0.96082,                0.97376,                0.97524,                0.98707,                0.87527,                 0.5889,                0.34103,                 1.1098,              0.0010866,              0.0010866,              0.0010866
                    245,                 0.5086,                0.27031,                0.94738,                0.96958,                0.97521,                0.98709,                0.87785,                0.59077,                0.34318,                 1.1093,              0.0010852,              0.0010852,              0.0010852
                    246,                 0.5098,                 0.2715,                0.94047,                0.97728,                0.97527,                0.98819,                0.88559,                0.59742,                 0.3346,                 1.1134,              0.0010838,              0.0010838,              0.0010838
                    247,                0.51193,                0.27387,                0.95537,                0.94945,                 0.9923,                0.98797,                0.87045,                0.60631,                0.33754,                 1.1113,              0.0010824,              0.0010824,              0.0010824
                    248,                0.49231,                0.26973,                0.94986,                0.94973,                0.99039,                0.98609,                0.88819,                0.60637,                0.32918,                 1.0926,               0.001081,               0.001081,               0.001081
                    249,                0.51873,                0.27336,                0.96111,                0.96599,                0.97462,                0.98505,                0.88087,                0.60203,                0.31409,                 1.1047,              0.0010796,              0.0010796,              0.0010796
                    250,                0.51333,                0.27272,                0.95245,                0.97906,                0.98975,                0.99089,                0.88183,                0.60614,                0.31191,                 1.1153,              0.0010782,              0.0010782,              0.0010782
                    251,                0.50806,                0.27175,                0.95613,                0.98092,                   0.99,                0.99278,                0.88435,                0.62027,                0.32298,                 1.1052,              0.0010767,              0.0010767,              0.0010767
                    252,                0.51364,                0.26999,                0.96045,                0.98117,                0.99029,                0.98889,                0.90137,                0.59328,                0.29952,                 1.0822,              0.0010753,              0.0010753,              0.0010753
                    253,                 0.4944,                0.27183,                0.94576,                0.98154,                0.99068,                0.98933,                0.89087,                0.60386,                 0.3037,                 1.0983,              0.0010739,              0.0010739,              0.0010739
                    254,                 0.5224,                0.27797,                0.96242,                0.97718,                0.99135,                0.98933,                0.87847,                0.59732,                0.30561,                 1.1183,              0.0010725,              0.0010725,              0.0010725
                    255,                0.50065,                0.26283,                0.96123,                0.98109,                0.98584,                0.99114,                0.87896,                0.57708,                0.31004,                 1.0838,              0.0010711,              0.0010711,              0.0010711
                    256,                0.50311,                0.26411,                 0.9563,                0.96523,                0.98851,                0.98962,                0.88518,                0.57912,                0.31372,                 1.0789,              0.0010697,              0.0010697,              0.0010697
                    257,                0.50233,                0.26313,                0.95358,                0.97866,                0.98932,                0.99089,                0.87396,                 0.6004,                0.29815,                 1.1211,              0.0010682,              0.0010682,              0.0010682
                    258,                0.50595,                0.26116,                0.94666,                 0.9806,                0.98995,                0.99122,                0.87682,                0.59426,                0.30057,                 1.1155,              0.0010668,              0.0010668,              0.0010668
                    259,                0.49312,                0.25879,                0.93427,                0.98059,                0.98922,                0.99089,                0.87579,                  0.623,                0.32357,                 1.1189,              0.0010654,              0.0010654,              0.0010654
                    260,                0.48756,                0.25547,                0.93661,                0.97914,                0.99036,                0.98778,                0.87768,                0.60622,                0.31781,                  1.083,               0.001064,               0.001064,               0.001064
                    261,                0.48889,                0.25871,                0.92406,                0.97841,                0.99182,                0.98778,                0.88199,                0.61077,                0.30935,                 1.0905,              0.0010626,              0.0010626,              0.0010626
                    262,                 0.4833,                0.25372,                0.93683,                 0.9804,                0.99078,                0.98811,                0.86871,                0.60726,                0.30527,                 1.0947,              0.0010612,              0.0010612,              0.0010612
                    263,                 0.4866,                0.26573,                0.94806,                0.98135,                0.98988,                0.98967,                0.87138,                 0.6045,                0.31139,                 1.1046,              0.0010598,              0.0010598,              0.0010598
                    264,                0.48603,                0.25826,                0.94281,                0.98193,                 0.9896,                0.98967,                0.88797,                 0.5905,                0.29898,                 1.0679,              0.0010583,              0.0010583,              0.0010583
                    265,                0.49951,                0.27492,                0.92739,                0.97614,                0.99004,                0.99089,                0.88501,                 0.6173,                0.30227,                 1.0953,              0.0010569,              0.0010569,              0.0010569
                    266,                0.51033,                0.27732,                0.95536,                0.97853,                0.99825,                0.99233,                0.89672,                0.60222,                0.29532,                 1.0712,              0.0010555,              0.0010555,              0.0010555
                    267,                0.51821,                0.27204,                0.96258,                0.98304,                      1,                0.99156,                0.88893,                0.60193,                0.28592,                 1.0899,              0.0010541,              0.0010541,              0.0010541
                    268,                0.50545,                0.27675,                 0.9463,                0.98286,                0.99158,                0.99156,                0.89437,                 0.6024,                0.28632,                 1.1156,              0.0010527,              0.0010527,              0.0010527
                    269,                 0.4957,                0.27042,                0.97759,                0.98207,                0.98971,                0.99122,                0.89995,                0.58646,                0.28645,                 1.0823,              0.0010513,              0.0010513,              0.0010513
                    270,                 0.5017,                0.27354,                0.92879,                0.98082,                0.98979,                0.99089,                 0.8781,                0.61912,                0.30165,                  1.094,              0.0010499,              0.0010499,              0.0010499
                    271,                0.50713,                0.26183,                 0.9512,                0.97943,                0.99075,                0.98933,                0.87786,                0.61254,                0.30616,                 1.1005,              0.0010484,              0.0010484,              0.0010484
                    272,                0.47647,                 0.2663,                0.96207,                0.98046,                0.98997,                0.98933,                0.88486,                0.60495,                 0.3016,                 1.1092,               0.001047,               0.001047,               0.001047
                    273,                0.50014,                0.25662,                0.94316,                0.98028,                 0.9923,                0.98889,                0.87832,                0.60118,                0.29335,                 1.1142,              0.0010456,              0.0010456,              0.0010456
                    274,                0.47717,                 0.2556,                0.94411,                0.97361,                0.99433,                0.98889,                0.87649,                0.60928,                0.29168,                 1.1217,              0.0010442,              0.0010442,              0.0010442
                    275,                 0.5023,                0.26589,                0.95543,                0.95646,                0.99597,                0.98778,                0.88132,                0.60559,                 0.3036,                 1.1145,              0.0010428,              0.0010428,              0.0010428
                    276,                0.52011,                0.26968,                0.96701,                0.97175,                0.99281,                0.98744,                0.87338,                0.61715,                0.30312,                 1.1302,              0.0010414,              0.0010414,              0.0010414
                    277,                0.48075,                0.25183,                0.92943,                0.98192,                 0.9895,                0.98744,                0.87337,                0.60331,                0.30049,                 1.1201,                0.00104,                0.00104,                0.00104
                    278,                0.49829,                0.26978,                0.94831,                0.98081,                0.99005,                0.98811,                0.87961,                0.59425,                0.30049,                 1.0918,              0.0010385,              0.0010385,              0.0010385
                    279,                0.48116,                0.26866,                0.95159,                0.96742,                0.98993,                0.98782,                0.88408,                0.58075,                0.30473,                 1.0734,              0.0010371,              0.0010371,              0.0010371
                    280,                0.46942,                0.24975,                0.93368,                0.97849,                0.99599,                0.99011,                0.88115,                0.58774,                0.29514,                 1.0772,              0.0010357,              0.0010357,              0.0010357
                    281,                0.50278,                0.26689,                0.94682,                0.98116,                      1,                0.98889,                0.87173,                0.62543,                0.30623,                 1.1274,              0.0010343,              0.0010343,              0.0010343
                    282,                0.48662,                0.25247,                0.93605,                0.97912,                      1,                0.98967,                0.87969,                0.62169,                0.29154,                 1.1113,              0.0010329,              0.0010329,              0.0010329
                    283,                0.47267,                0.24635,                0.91058,                0.98208,                0.98957,                0.99011,                0.87613,                0.59815,                0.29619,                 1.0977,              0.0010315,              0.0010315,              0.0010315
                    284,                0.46723,                0.24842,                0.93059,                0.98069,                0.98851,                0.98964,                 0.8739,                0.60072,                0.29454,                 1.1134,              0.0010301,              0.0010301,              0.0010301
                    285,                0.47332,                 0.2457,                0.93682,                0.98114,                0.98851,                0.98892,                0.88408,                0.58217,                0.29633,                 1.0945,              0.0010286,              0.0010286,              0.0010286
                    286,                0.46456,                0.24889,                0.94949,                0.98171,                0.98851,                0.98144,                0.86533,                0.60704,                0.30797,                 1.1243,              0.0010272,              0.0010272,              0.0010272
                    287,                0.48867,                0.25951,                0.94515,                0.98243,                0.98911,                0.99089,                0.88167,                 0.5991,                0.31596,                 1.1064,              0.0010258,              0.0010258,              0.0010258
                    288,                 0.4889,                 0.2625,                0.92074,                0.97703,                 0.9904,                0.99122,                0.88366,                0.61519,                0.32143,                 1.1073,              0.0010244,              0.0010244,              0.0010244
                    289,                0.47874,                0.26425,                0.92331,                0.97882,                0.99419,                0.99233,                0.88238,                0.59176,                0.28805,                 1.0891,               0.001023,               0.001023,               0.001023
                    290,                0.48393,                0.26782,                 0.9435,                0.93908,                      1,                  0.992,                0.88087,                0.59612,                0.29852,                  1.112,              0.0010216,              0.0010216,              0.0010216
                    291,                0.49256,                0.26301,                0.96655,                0.97645,                0.96073,                0.98723,                0.87178,                0.60228,                0.33233,                 1.1229,              0.0010201,              0.0010201,              0.0010201
                    292,                0.49425,                0.26273,                0.93778,                0.97666,                0.97786,                0.99131,                0.88865,                0.59365,                0.30696,                 1.1033,              0.0010187,              0.0010187,              0.0010187
                    293,                0.48629,                0.26937,                0.95487,                0.98183,                0.97835,                0.98776,                0.88246,                0.59569,                0.31395,                 1.1006,              0.0010173,              0.0010173,              0.0010173
                    294,                0.47418,                0.25845,                 0.9298,                0.98302,                0.97623,                0.98753,                0.87918,                0.60345,                0.31332,                  1.116,              0.0010159,              0.0010159,              0.0010159
                    295,                0.46827,                0.25462,                 0.9454,                0.97081,                0.99529,                0.98933,                0.88454,                0.58116,                0.29582,                  1.094,              0.0010145,              0.0010145,              0.0010145
                    296,                 0.4785,                  0.261,                0.93286,                0.98887,                0.99864,                0.99044,                0.87571,                0.58837,                0.28842,                 1.1028,              0.0010131,              0.0010131,              0.0010131
                    297,                0.46996,                0.25846,                0.93201,                0.98781,                0.99678,                0.99089,                0.88449,                0.59704,                0.28787,                 1.0981,              0.0010117,              0.0010117,              0.0010117
                    298,                 0.4692,                0.25477,                0.92897,                0.97461,                0.99407,                0.99156,                0.88506,                 0.5822,                0.28047,                  1.079,              0.0010102,              0.0010102,              0.0010102
                    299,                0.47299,                0.25773,                0.94638,                0.98214,                0.98992,                0.99156,                0.89222,                0.57865,                0.28757,                 1.0684,              0.0010088,              0.0010088,              0.0010088
                    300,                0.47654,                0.25619,                0.94544,                0.98199,                0.98962,                  0.992,                0.89369,                0.60309,                 0.3183,                 1.1061,              0.0010074,              0.0010074,              0.0010074
                    301,                0.46473,                0.25272,                0.92664,                0.96159,                0.99593,                0.99336,                0.88229,                0.62163,                0.31383,                 1.1198,               0.001006,               0.001006,               0.001006
                    302,                0.48064,                0.26521,                0.94316,                0.97583,                0.98217,                0.99331,                0.88281,                0.62036,                0.30304,                 1.1308,              0.0010046,              0.0010046,              0.0010046
                    303,                0.47352,                0.25901,                 0.9473,                0.98162,                0.98611,                0.99286,                0.88384,                 0.6202,                0.29902,                 1.1209,              0.0010032,              0.0010032,              0.0010032
                    304,                0.46024,                0.24885,                0.93348,                0.98009,                0.98611,                0.99258,                0.88013,                0.60202,                0.29069,                 1.0994,              0.0010018,              0.0010018,              0.0010018
                    305,                0.47872,                0.25562,                0.94164,                0.97197,                0.99323,                0.99233,                0.86917,                 0.6114,                0.29503,                 1.1033,              0.0010003,              0.0010003,              0.0010003
                    306,                0.47017,                 0.2552,                0.94317,                0.96743,                0.98886,                  0.992,                0.88558,                0.59201,                0.29632,                 1.0896,             0.00099893,             0.00099893,             0.00099893
                    307,                0.47382,                0.24777,                0.93645,                0.96473,                0.99111,                0.99233,                0.88187,                 0.5957,                0.28381,                 1.1053,             0.00099751,             0.00099751,             0.00099751
                    308,                0.48806,                0.25679,                0.93901,                0.95065,                0.99096,                  0.992,                 0.8814,                0.59959,                 0.2944,                 1.1198,              0.0009961,              0.0009961,              0.0009961
                    309,                0.47173,                0.24539,                0.92338,                0.98091,                0.97747,                0.99122,                0.89118,                0.59842,                0.27962,                 1.1266,             0.00099468,             0.00099468,             0.00099468
                    310,                0.46823,                0.24211,                0.92066,                0.96781,                0.99388,                0.99156,                0.87967,                0.58294,                0.28553,                  1.099,             0.00099327,             0.00099327,             0.00099327
                    311,                0.47816,                0.25502,                0.93791,                0.96712,                0.97493,                 0.9902,                0.87832,                 0.6007,                0.31571,                 1.1131,             0.00099185,             0.00099185,             0.00099185
                    312,                0.46979,                0.25621,                0.94177,                0.97618,                0.97722,                0.99122,                0.88077,                0.61002,                0.30453,                 1.1199,             0.00099044,             0.00099044,             0.00099044
                    313,                0.48141,                0.25184,                0.93226,                0.98016,                      1,                0.99156,                0.89056,                0.59234,                0.27683,                 1.1056,             0.00098903,             0.00098903,             0.00098903
